"","Country","Year","Gas","Unit","EU","rank","Sector","Emissions"
"353","Belgium",1860,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",16
"354","Belgium",1860,"CO2","MtCO₂e",1,5,"Agriculture",0.06
"355","Belgium",1860,"CO2","MtCO₂e",1,5,"Energy",14.8
"356","Belgium",1861,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",17.3
"357","Belgium",1861,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",1.23
"358","Belgium",1861,"CO2","MtCO₂e",1,5,"Waste",0.01
"359","Belgium",1861,"CO2","MtCO₂e",1,5,"Agriculture",0.06
"360","Belgium",1861,"CO2","MtCO₂e",1,5,"Energy",16
"361","Belgium",1862,"CO2","MtCO₂e",1,5,"Agriculture",0.06
"362","Belgium",1862,"CO2","MtCO₂e",1,5,"Waste",0.01
"363","Belgium",1862,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",17.2
"364","Belgium",1862,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",1.22
"365","Belgium",1862,"CO2","MtCO₂e",1,5,"Energy",15.9
"366","Belgium",1863,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",18.1
"367","Belgium",1863,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",1.29
"368","Belgium",1863,"CO2","MtCO₂e",1,5,"Agriculture",0.07
"369","Belgium",1863,"CO2","MtCO₂e",1,5,"Energy",16.7
"370","Belgium",1863,"CO2","MtCO₂e",1,5,"Waste",0.01
"371","Belgium",1864,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",1.35
"372","Belgium",1864,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",19
"373","Belgium",1864,"CO2","MtCO₂e",1,5,"Agriculture",0.07
"374","Belgium",1864,"CO2","MtCO₂e",1,5,"Energy",17.6
"375","Belgium",1864,"CO2","MtCO₂e",1,5,"Waste",0.01
"376","Belgium",1865,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",1.43
"377","Belgium",1865,"CO2","MtCO₂e",1,5,"Agriculture",0.07
"378","Belgium",1865,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",20
"379","Belgium",1865,"CO2","MtCO₂e",1,5,"Energy",18.5
"380","Belgium",1865,"CO2","MtCO₂e",1,5,"Waste",0.01
"381","Belgium",1866,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",21.6
"382","Belgium",1866,"CO2","MtCO₂e",1,5,"Waste",0.01
"383","Belgium",1866,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",1.54
"384","Belgium",1866,"CO2","MtCO₂e",1,5,"Energy",19.9
"385","Belgium",1866,"CO2","MtCO₂e",1,5,"Agriculture",0.08
"386","Belgium",1867,"CO2","MtCO₂e",1,5,"Energy",21.6
"387","Belgium",1867,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",1.66
"388","Belgium",1867,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",23.4
"389","Belgium",1867,"CO2","MtCO₂e",1,5,"Agriculture",0.08
"390","Belgium",1867,"CO2","MtCO₂e",1,5,"Waste",0.01
"391","Belgium",1868,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",21.1
"392","Belgium",1868,"CO2","MtCO₂e",1,5,"Agriculture",0.08
"393","Belgium",1868,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",1.5
"394","Belgium",1868,"CO2","MtCO₂e",1,5,"Energy",19.5
"395","Belgium",1868,"CO2","MtCO₂e",1,5,"Waste",0.01
"396","Belgium",1869,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",1.62
"397","Belgium",1869,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",22.7
"398","Belgium",1869,"CO2","MtCO₂e",1,5,"Waste",0.01
"399","Belgium",1869,"CO2","MtCO₂e",1,5,"Agriculture",0.08
"400","Belgium",1869,"CO2","MtCO₂e",1,5,"Energy",21
"401","Belgium",1870,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",26
"402","Belgium",1870,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",1.85
"403","Belgium",1870,"CO2","MtCO₂e",1,5,"Agriculture",0.09
"404","Belgium",1870,"CO2","MtCO₂e",1,5,"Energy",24
"405","Belgium",1870,"CO2","MtCO₂e",1,5,"Waste",0.01
"406","Belgium",1871,"CO2","MtCO₂e",1,5,"Energy",23
"407","Belgium",1871,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",1.77
"408","Belgium",1871,"CO2","MtCO₂e",1,5,"Waste",0.01
"409","Belgium",1871,"CO2","MtCO₂e",1,5,"Agriculture",0.09
"410","Belgium",1871,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",24.9
"411","Belgium",1872,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",26.9
"412","Belgium",1872,"CO2","MtCO₂e",1,5,"Energy",24.9
"413","Belgium",1872,"CO2","MtCO₂e",1,5,"Agriculture",0.1
"414","Belgium",1872,"CO2","MtCO₂e",1,5,"Waste",0.01
"415","Belgium",1872,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",1.91
"416","Belgium",1873,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",2.1
"417","Belgium",1873,"CO2","MtCO₂e",1,5,"Energy",27.3
"418","Belgium",1873,"CO2","MtCO₂e",1,5,"Waste",0.02
"419","Belgium",1873,"CO2","MtCO₂e",1,5,"Agriculture",0.11
"420","Belgium",1873,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",29.5
"421","Belgium",1874,"CO2","MtCO₂e",1,5,"Waste",0.01
"422","Belgium",1874,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",1.94
"423","Belgium",1874,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",27.2
"424","Belgium",1874,"CO2","MtCO₂e",1,5,"Energy",25.2
"425","Belgium",1874,"CO2","MtCO₂e",1,5,"Agriculture",0.1
"426","Belgium",1875,"CO2","MtCO₂e",1,5,"Agriculture",0.1
"427","Belgium",1875,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",28.3
"428","Belgium",1875,"CO2","MtCO₂e",1,5,"Energy",26.2
"429","Belgium",1875,"CO2","MtCO₂e",1,5,"Waste",0.02
"430","Belgium",1875,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",2.01
"431","Belgium",1876,"CO2","MtCO₂e",1,5,"Waste",0.01
"432","Belgium",1876,"CO2","MtCO₂e",1,5,"Energy",25.6
"433","Belgium",1876,"CO2","MtCO₂e",1,5,"Agriculture",0.1
"434","Belgium",1876,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",1.97
"435","Belgium",1876,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",27.7
"436","Belgium",1877,"CO2","MtCO₂e",1,5,"Energy",24.3
"437","Belgium",1877,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",26.3
"438","Belgium",1877,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",1.87
"439","Belgium",1877,"CO2","MtCO₂e",1,5,"Agriculture",0.1
"440","Belgium",1877,"CO2","MtCO₂e",1,5,"Waste",0.01
"441","Belgium",1878,"CO2","MtCO₂e",1,5,"Agriculture",0.1
"442","Belgium",1878,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",28.6
"443","Belgium",1878,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",2.04
"444","Belgium",1878,"CO2","MtCO₂e",1,5,"Energy",26.5
"445","Belgium",1878,"CO2","MtCO₂e",1,5,"Waste",0.02
"446","Belgium",1879,"CO2","MtCO₂e",1,5,"Agriculture",0.11
"447","Belgium",1879,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",29.1
"448","Belgium",1879,"CO2","MtCO₂e",1,5,"Energy",26.9
"449","Belgium",1879,"CO2","MtCO₂e",1,5,"Waste",0.02
"450","Belgium",1879,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",2.07
"451","Belgium",1880,"CO2","MtCO₂e",1,5,"Energy",29.6
"452","Belgium",1880,"CO2","MtCO₂e",1,5,"Waste",0.02
"453","Belgium",1880,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",2.28
"454","Belgium",1880,"CO2","MtCO₂e",1,5,"Agriculture",0.12
"455","Belgium",1880,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",32
"456","Belgium",1881,"CO2","MtCO₂e",1,5,"Waste",0.02
"457","Belgium",1881,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",32.2
"458","Belgium",1881,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",2.29
"459","Belgium",1881,"CO2","MtCO₂e",1,5,"Energy",29.8
"460","Belgium",1881,"CO2","MtCO₂e",1,5,"Agriculture",0.12
"461","Belgium",1882,"CO2","MtCO₂e",1,5,"Waste",0.02
"462","Belgium",1882,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",2.43
"463","Belgium",1882,"CO2","MtCO₂e",1,5,"Energy",31.5
"464","Belgium",1882,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",34.1
"465","Belgium",1882,"CO2","MtCO₂e",1,5,"Agriculture",0.12
"466","Belgium",1883,"CO2","MtCO₂e",1,5,"Waste",0.02
"467","Belgium",1883,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",36.1
"468","Belgium",1883,"CO2","MtCO₂e",1,5,"Energy",33.4
"469","Belgium",1883,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",2.57
"470","Belgium",1883,"CO2","MtCO₂e",1,5,"Agriculture",0.13
"471","Belgium",1884,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",35.6
"472","Belgium",1884,"CO2","MtCO₂e",1,5,"Energy",32.9
"473","Belgium",1884,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",2.53
"474","Belgium",1884,"CO2","MtCO₂e",1,5,"Agriculture",0.13
"475","Belgium",1884,"CO2","MtCO₂e",1,5,"Waste",0.02
"476","Belgium",1885,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",2.47
"477","Belgium",1885,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",34.8
"478","Belgium",1885,"CO2","MtCO₂e",1,5,"Agriculture",0.13
"479","Belgium",1885,"CO2","MtCO₂e",1,5,"Waste",0.02
"480","Belgium",1885,"CO2","MtCO₂e",1,5,"Energy",32.1
"481","Belgium",1886,"CO2","MtCO₂e",1,5,"Agriculture",0.12
"482","Belgium",1886,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",33.7
"483","Belgium",1886,"CO2","MtCO₂e",1,5,"Waste",0.02
"484","Belgium",1886,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",2.4
"485","Belgium",1886,"CO2","MtCO₂e",1,5,"Energy",31.2
"486","Belgium",1887,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",2.54
"487","Belgium",1887,"CO2","MtCO₂e",1,5,"Waste",0.02
"488","Belgium",1887,"CO2","MtCO₂e",1,5,"Agriculture",0.13
"489","Belgium",1887,"CO2","MtCO₂e",1,5,"Energy",33
"490","Belgium",1887,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",35.7
"491","Belgium",1888,"CO2","MtCO₂e",1,5,"Agriculture",0.14
"492","Belgium",1888,"CO2","MtCO₂e",1,5,"Waste",0.02
"493","Belgium",1888,"CO2","MtCO₂e",1,5,"Energy",35
"494","Belgium",1888,"CO2","MtCO₂e",1,5,"Industrial Processes and Product Use",2.7
"495","Belgium",1888,"CO2","MtCO₂e",1,5,"Total excluding LULUCF",37.9
"496","Belgium",1889,"CO2","MtCO₂e",1,6,"Energy",35.8
"497","Belgium",1889,"CO2","MtCO₂e",1,6,"Waste",0.02
"498","Belgium",1889,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",38.7
"499","Belgium",1889,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",2.75
"500","Belgium",1889,"CO2","MtCO₂e",1,6,"Agriculture",0.14
"501","Belgium",1890,"CO2","MtCO₂e",1,6,"Energy",38.7
"502","Belgium",1890,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",2.76
"503","Belgium",1890,"CO2","MtCO₂e",1,6,"Waste",0.02
"504","Belgium",1890,"CO2","MtCO₂e",1,6,"Agriculture",0.15
"505","Belgium",1890,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",41.6
"506","Belgium",1891,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",39.6
"507","Belgium",1891,"CO2","MtCO₂e",1,6,"Waste",0.02
"508","Belgium",1891,"CO2","MtCO₂e",1,6,"Energy",36.7
"509","Belgium",1891,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",2.77
"510","Belgium",1891,"CO2","MtCO₂e",1,6,"Agriculture",0.14
"511","Belgium",1892,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",39.6
"512","Belgium",1892,"CO2","MtCO₂e",1,6,"Agriculture",0.14
"513","Belgium",1892,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",2.77
"514","Belgium",1892,"CO2","MtCO₂e",1,6,"Waste",0.02
"515","Belgium",1892,"CO2","MtCO₂e",1,6,"Energy",36.7
"516","Belgium",1893,"CO2","MtCO₂e",1,6,"Waste",0.02
"517","Belgium",1893,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",38
"518","Belgium",1893,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",2.78
"519","Belgium",1893,"CO2","MtCO₂e",1,6,"Energy",35
"520","Belgium",1893,"CO2","MtCO₂e",1,6,"Agriculture",0.14
"521","Belgium",1894,"CO2","MtCO₂e",1,6,"Agriculture",0.15
"522","Belgium",1894,"CO2","MtCO₂e",1,6,"Energy",38.7
"523","Belgium",1894,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",2.79
"524","Belgium",1894,"CO2","MtCO₂e",1,6,"Waste",0.02
"525","Belgium",1894,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",41.7
"526","Belgium",1895,"CO2","MtCO₂e",1,6,"Waste",0.02
"527","Belgium",1895,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",2.8
"528","Belgium",1895,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",42
"529","Belgium",1895,"CO2","MtCO₂e",1,6,"Agriculture",0.15
"530","Belgium",1895,"CO2","MtCO₂e",1,6,"Energy",39
"531","Belgium",1896,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",2.81
"532","Belgium",1896,"CO2","MtCO₂e",1,6,"Agriculture",0.16
"533","Belgium",1896,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",44.1
"534","Belgium",1896,"CO2","MtCO₂e",1,6,"Energy",41.1
"535","Belgium",1896,"CO2","MtCO₂e",1,6,"Waste",0.02
"536","Belgium",1897,"CO2","MtCO₂e",1,6,"Waste",0.02
"537","Belgium",1897,"CO2","MtCO₂e",1,6,"Energy",42.5
"538","Belgium",1897,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",45.5
"539","Belgium",1897,"CO2","MtCO₂e",1,6,"Agriculture",0.17
"540","Belgium",1897,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",2.82
"541","Belgium",1898,"CO2","MtCO₂e",1,6,"Agriculture",0.17
"542","Belgium",1898,"CO2","MtCO₂e",1,6,"Energy",43.8
"543","Belgium",1898,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",2.83
"544","Belgium",1898,"CO2","MtCO₂e",1,6,"Waste",0.03
"545","Belgium",1898,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",46.8
"546","Belgium",1899,"CO2","MtCO₂e",1,6,"Waste",0.03
"547","Belgium",1899,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",2.85
"548","Belgium",1899,"CO2","MtCO₂e",1,6,"Energy",45.8
"549","Belgium",1899,"CO2","MtCO₂e",1,6,"Agriculture",0.18
"550","Belgium",1899,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",48.8
"551","Belgium",1900,"CO2","MtCO₂e",1,6,"Energy",48.3
"552","Belgium",1900,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",2.86
"553","Belgium",1900,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",51.3
"554","Belgium",1900,"CO2","MtCO₂e",1,6,"Agriculture",0.19
"555","Belgium",1900,"CO2","MtCO₂e",1,6,"Waste",0.03
"556","Belgium",1901,"CO2","MtCO₂e",1,6,"Waste",0.03
"557","Belgium",1901,"CO2","MtCO₂e",1,6,"Agriculture",0.18
"558","Belgium",1901,"CO2","MtCO₂e",1,6,"Energy",45.4
"559","Belgium",1901,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",48.5
"560","Belgium",1901,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",2.87
"561","Belgium",1902,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",50.6
"562","Belgium",1902,"CO2","MtCO₂e",1,6,"Agriculture",0.19
"563","Belgium",1902,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",2.89
"564","Belgium",1902,"CO2","MtCO₂e",1,6,"Energy",47.5
"565","Belgium",1902,"CO2","MtCO₂e",1,6,"Waste",0.03
"566","Belgium",1903,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",54.3
"567","Belgium",1903,"CO2","MtCO₂e",1,6,"Energy",51.1
"568","Belgium",1903,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",2.91
"569","Belgium",1903,"CO2","MtCO₂e",1,6,"Waste",0.03
"570","Belgium",1903,"CO2","MtCO₂e",1,6,"Agriculture",0.2
"571","Belgium",1904,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",52.1
"572","Belgium",1904,"CO2","MtCO₂e",1,6,"Waste",0.03
"573","Belgium",1904,"CO2","MtCO₂e",1,6,"Agriculture",0.19
"574","Belgium",1904,"CO2","MtCO₂e",1,6,"Energy",48.9
"575","Belgium",1904,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",2.92
"576","Belgium",1905,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",2.94
"577","Belgium",1905,"CO2","MtCO₂e",1,6,"Agriculture",0.19
"578","Belgium",1905,"CO2","MtCO₂e",1,6,"Energy",48.8
"579","Belgium",1905,"CO2","MtCO₂e",1,6,"Waste",0.03
"580","Belgium",1905,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",52
"581","Belgium",1906,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",2.96
"582","Belgium",1906,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",59.1
"583","Belgium",1906,"CO2","MtCO₂e",1,6,"Agriculture",0.22
"584","Belgium",1906,"CO2","MtCO₂e",1,6,"Energy",55.9
"585","Belgium",1906,"CO2","MtCO₂e",1,6,"Waste",0.03
"586","Belgium",1907,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",2.99
"587","Belgium",1907,"CO2","MtCO₂e",1,6,"Energy",56.7
"588","Belgium",1907,"CO2","MtCO₂e",1,6,"Agriculture",0.22
"589","Belgium",1907,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",59.9
"590","Belgium",1907,"CO2","MtCO₂e",1,6,"Waste",0.03
"591","Belgium",1908,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",3.01
"592","Belgium",1908,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",59.5
"593","Belgium",1908,"CO2","MtCO₂e",1,6,"Agriculture",0.22
"594","Belgium",1908,"CO2","MtCO₂e",1,6,"Energy",56.2
"595","Belgium",1908,"CO2","MtCO₂e",1,6,"Waste",0.03
"596","Belgium",1909,"CO2","MtCO₂e",1,6,"Energy",56.1
"597","Belgium",1909,"CO2","MtCO₂e",1,6,"Agriculture",0.22
"598","Belgium",1909,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",3.03
"599","Belgium",1909,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",59.4
"600","Belgium",1909,"CO2","MtCO₂e",1,6,"Waste",0.03
"601","Belgium",1910,"CO2","MtCO₂e",1,6,"Agriculture",0.23
"602","Belgium",1910,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",3.06
"603","Belgium",1910,"CO2","MtCO₂e",1,6,"Waste",0.03
"604","Belgium",1910,"CO2","MtCO₂e",1,6,"Energy",59.5
"605","Belgium",1910,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",62.9
"606","Belgium",1911,"CO2","MtCO₂e",1,6,"Energy",59.9
"607","Belgium",1911,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",3.09
"608","Belgium",1911,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",63.3
"609","Belgium",1911,"CO2","MtCO₂e",1,6,"Agriculture",0.23
"610","Belgium",1911,"CO2","MtCO₂e",1,6,"Waste",0.03
"611","Belgium",1912,"CO2","MtCO₂e",1,6,"Energy",62.9
"612","Belgium",1912,"CO2","MtCO₂e",1,6,"Agriculture",0.25
"613","Belgium",1912,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",66.3
"614","Belgium",1912,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",3.11
"615","Belgium",1912,"CO2","MtCO₂e",1,6,"Waste",0.04
"616","Belgium",1913,"CO2","MtCO₂e",1,8,"Energy",66.1
"617","Belgium",1913,"CO2","MtCO₂e",1,8,"Industrial Processes and Product Use",3.14
"618","Belgium",1913,"CO2","MtCO₂e",1,8,"Agriculture",0.26
"619","Belgium",1913,"CO2","MtCO₂e",1,8,"Total excluding LULUCF",69.5
"620","Belgium",1913,"CO2","MtCO₂e",1,8,"Waste",0.04
"621","Belgium",1914,"CO2","MtCO₂e",1,10,"Waste",0.02
"622","Belgium",1914,"CO2","MtCO₂e",1,10,"Total excluding LULUCF",42.8
"623","Belgium",1914,"CO2","MtCO₂e",1,10,"Energy",39.4
"624","Belgium",1914,"CO2","MtCO₂e",1,10,"Agriculture",0.15
"625","Belgium",1914,"CO2","MtCO₂e",1,10,"Industrial Processes and Product Use",3.17
"626","Belgium",1916,"CO2","MtCO₂e",1,9,"Agriculture",0.17
"627","Belgium",1916,"CO2","MtCO₂e",1,9,"Total excluding LULUCF",47.9
"628","Belgium",1916,"CO2","MtCO₂e",1,9,"Industrial Processes and Product Use",3.25
"629","Belgium",1916,"CO2","MtCO₂e",1,9,"Energy",44.5
"630","Belgium",1916,"CO2","MtCO₂e",1,9,"Waste",0.03
"631","Belgium",1918,"CO2","MtCO₂e",1,10,"Waste",0.02
"632","Belgium",1918,"CO2","MtCO₂e",1,10,"Agriculture",0.13
"633","Belgium",1918,"CO2","MtCO₂e",1,10,"Total excluding LULUCF",36.3
"634","Belgium",1918,"CO2","MtCO₂e",1,10,"Energy",32.8
"635","Belgium",1918,"CO2","MtCO₂e",1,10,"Industrial Processes and Product Use",3.34
"636","Belgium",1919,"CO2","MtCO₂e",1,8,"Waste",0.03
"637","Belgium",1919,"CO2","MtCO₂e",1,8,"Total excluding LULUCF",47.2
"638","Belgium",1919,"CO2","MtCO₂e",1,8,"Industrial Processes and Product Use",3.4
"639","Belgium",1919,"CO2","MtCO₂e",1,8,"Energy",43.6
"640","Belgium",1919,"CO2","MtCO₂e",1,8,"Agriculture",0.17
"641","Belgium",1920,"CO2","MtCO₂e",1,9,"Industrial Processes and Product Use",3.47
"642","Belgium",1920,"CO2","MtCO₂e",1,9,"Total excluding LULUCF",57.3
"643","Belgium",1920,"CO2","MtCO₂e",1,9,"Energy",53.6
"644","Belgium",1920,"CO2","MtCO₂e",1,9,"Agriculture",0.21
"645","Belgium",1920,"CO2","MtCO₂e",1,9,"Waste",0.03
"646","Belgium",1921,"CO2","MtCO₂e",1,9,"Industrial Processes and Product Use",3.57
"647","Belgium",1921,"CO2","MtCO₂e",1,9,"Energy",49.1
"648","Belgium",1921,"CO2","MtCO₂e",1,9,"Waste",0.03
"649","Belgium",1921,"CO2","MtCO₂e",1,9,"Agriculture",0.19
"650","Belgium",1921,"CO2","MtCO₂e",1,9,"Total excluding LULUCF",52.9
"651","Belgium",1922,"CO2","MtCO₂e",1,9,"Agriculture",0.21
"652","Belgium",1922,"CO2","MtCO₂e",1,9,"Industrial Processes and Product Use",3.72
"653","Belgium",1922,"CO2","MtCO₂e",1,9,"Waste",0.03
"654","Belgium",1922,"CO2","MtCO₂e",1,9,"Total excluding LULUCF",58.3
"655","Belgium",1922,"CO2","MtCO₂e",1,9,"Energy",54.3
"656","Belgium",1923,"CO2","MtCO₂e",1,7,"Waste",0.04
"657","Belgium",1923,"CO2","MtCO₂e",1,7,"Energy",69.8
"658","Belgium",1923,"CO2","MtCO₂e",1,7,"Industrial Processes and Product Use",3.92
"659","Belgium",1923,"CO2","MtCO₂e",1,7,"Agriculture",0.27
"660","Belgium",1923,"CO2","MtCO₂e",1,7,"Total excluding LULUCF",74.1
"661","Belgium",1924,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",78.6
"662","Belgium",1924,"CO2","MtCO₂e",1,6,"Agriculture",0.29
"663","Belgium",1924,"CO2","MtCO₂e",1,6,"Waste",0.04
"664","Belgium",1924,"CO2","MtCO₂e",1,6,"Energy",74.1
"665","Belgium",1924,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",4.15
"666","Belgium",1925,"CO2","MtCO₂e",1,6,"Agriculture",0.3
"667","Belgium",1925,"CO2","MtCO₂e",1,6,"Waste",0.04
"668","Belgium",1925,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",4.41
"669","Belgium",1925,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",80.6
"670","Belgium",1925,"CO2","MtCO₂e",1,6,"Energy",75.8
"671","Belgium",1926,"CO2","MtCO₂e",1,7,"Energy",75.5
"672","Belgium",1926,"CO2","MtCO₂e",1,7,"Total excluding LULUCF",80.5
"673","Belgium",1926,"CO2","MtCO₂e",1,7,"Agriculture",0.3
"674","Belgium",1926,"CO2","MtCO₂e",1,7,"Waste",0.04
"675","Belgium",1926,"CO2","MtCO₂e",1,7,"Industrial Processes and Product Use",4.68
"676","Belgium",1927,"CO2","MtCO₂e",1,6,"Agriculture",0.34
"677","Belgium",1927,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",93.3
"678","Belgium",1927,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",4.96
"679","Belgium",1927,"CO2","MtCO₂e",1,6,"Waste",0.05
"680","Belgium",1927,"CO2","MtCO₂e",1,6,"Energy",87.9
"681","Belgium",1928,"CO2","MtCO₂e",1,6,"Waste",0.05
"682","Belgium",1928,"CO2","MtCO₂e",1,6,"Agriculture",0.33
"683","Belgium",1928,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",92.7
"684","Belgium",1928,"CO2","MtCO₂e",1,6,"Energy",84.3
"685","Belgium",1928,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",8.08
